fund_code,fund_name,track,index_code,index_name,index_family,index_mainstream,map_rule
589230,科创人工智能ETF南方,ETF,,,映射缺失,,
589250,科创芯片设计ETF浦银,ETF,,,映射缺失,,
589260,科创芯片设计ETF国泰,ETF,,,映射缺失,,
589270,科创100ETF前海开源,ETF,,,映射缺失,,
589290,科创芯片设计ETF汇添富,ETF,,,映射缺失,,
589300,科创综指ETF嘉实,ETF,,,映射缺失,,
589320,科创200ETF嘉实,ETF,,,映射缺失,,
589330,科创200ETF东财,ETF,,,映射缺失,,
589350,科创芯片设计ETF银华,ETF,,,映射缺失,,
589360,科创50ETF国泰,ETF,sh000688,科创50,科创50,1.0,name:科创50
589380,科创人工智能ETF富国,ETF,,,映射缺失,,
589500,科创综指ETF工银,ETF,,,映射缺失,,
589520,科创人工智能ETF华宝,ETF,,,映射缺失,,
589550,科创价值ETF华夏,ETF,,,映射缺失,,
589560,科创人工智能ETF汇添富,ETF,,,映射缺失,,
589580,科创综指ETF兴银,ETF,,,映射缺失,,
589600,科创综指ETF富国,ETF,,,映射缺失,,
589630,科创综指ETF国泰,ETF,,,映射缺失,,
589660,科创综指ETF南方,ETF,,,映射缺失,,
589680,科创综指ETF鹏华,ETF,,,映射缺失,,
589700,科创成长ETF南方,ETF,,,映射缺失,,
589720,科创创新药ETF国泰,ETF,,,映射缺失,,
589770,科创综指ETF招商,ETF,,,映射缺失,,
589780,科创200ETF富国,ETF,,,映射缺失,,
589800,科创综指ETF易方达,ETF,,,映射缺失,,
589820,科创200ETF建信,ETF,,,映射缺失,,
589850,科创50ETF东财,ETF,sh000688,科创50,科创50,1.0,name:科创50
589860,科创综指ETF天弘,ETF,,,映射缺失,,
589880,科创综指ETF建信,ETF,,,映射缺失,,
589890,科创综指ETF景顺,ETF,,,映射缺失,,
589900,科创综指ETF博时,ETF,,,映射缺失,,
589950,科创100ETF富国,ETF,,,映射缺失,,
589960,科创新能源ETF易方达,ETF,,,映射缺失,,
589980,科创100ETF汇添富,ETF,,,映射缺失,,
589990,科创综指ETF华泰柏瑞,ETF,,,映射缺失,,
000042,财通中证ESG100指数增强A,ENHANCED,,,映射缺失,,
000154,富国沪深300指数增强A(后端),ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
000176,嘉实沪深300指数研究增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
000311,景顺长城沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
000312,华安沪深300增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
000478,建信中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
000512,国泰沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
001015,华夏沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
001027,前海开源中证大农业指数增强A,ENHANCED,,,映射缺失,,
001050,汇添富中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
001074,华泰柏瑞沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
001351,诺安中证500指数增强A,ENHANCED,,,映射缺失,,
001397,建信精工制造指数增强,ENHANCED,,,映射缺失,,
001556,天弘中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
001879,长城创业板指数增强A,ENHANCED,sz399006,创业板指,创业板指,1.0,name:创业板
002076,浙商中证500增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
002310,创金合信沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
002311,创金合信中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
002510,申万菱信中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
002670,万家沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
002906,南方中证500量化增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
003015,中金沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
003016,中金中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
003646,创金合信中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
003760,国泰中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
003876,华宝沪深300增强策略ETF发起式联接A,ENHANCED,,,映射缺失,,
003884,汇安沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
003957,安信量化精选沪深300增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
003986,申万菱信中证500指数优选增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
004190,招商沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
004192,招商中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
004194,招商中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
004513,海富通沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
004788,富荣沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
004881,中银沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
004945,长信中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
005062,博时中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
005113,平安沪深300指数量化A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
005137,长信沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
005248,新华沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
005288,海富通创业板增强A,ENHANCED,sz399006,创业板指,创业板指,1.0,name:创业板
005313,万家中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
005530,汇添富沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
005607,华宝中证500增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
005850,财通沪深300指数增强,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
005870,鹏华沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
005965,安信中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
005994,国投瑞银中证500指数量化增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
006020,广发沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
006034,富国MSCI中国A股国际通指数增强A,ENHANCED,,,映射缺失,,
006048,长城中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
006165,建信中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
006440,中信建投中证500增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
006593,博道中证500增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
006682,景顺长城中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
006729,万家中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
007044,博道沪深300增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
007107,太平MSCI香港价值增强A,ENHANCED,,,映射缺失,,
007143,国投瑞银沪深300指数量化增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
007275,银河沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
007806,建信MSCI中国A股指数增强A,ENHANCED,,,映射缺失,,
007943,富安达中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
007994,华夏中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
008056,南方上证50增强A,ENHANCED,sh000016,上证50,上证50,1.0,name:上证50
008072,景顺长城创业板综指增强A,ENHANCED,sz399006,创业板指,创业板指,1.0,name:创业板
008112,中泰中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
008238,中泰沪深300增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
008592,天弘沪深300指数增强发起A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
008778,嘉实中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
009059,南方沪深300增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
009336,平安中证500指数增强A,ENHANCED,,,映射缺失,,
009608,广发中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
009613,上银中证500指数增强型A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
009726,招商中证500等权重指数增强A,ENHANCED,,,映射缺失,,
009981,万家创业板指数增强A,ENHANCED,sz399006,创业板指,创业板指,1.0,name:创业板
010153,中加中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
010157,汇安中证500增强A,ENHANCED,,,映射缺失,,
010202,天弘中证科技100指数增强发起A,ENHANCED,,,映射缺失,,
010253,兴银中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
010736,易方达沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
010771,天弘国证消费100指数增强发起A,ENHANCED,,,映射缺失,,
010854,汇添富沪深300基本面增强指数A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
010872,博时沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
010908,大成沪深300增强发起式A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
011545,长江沪深300指数增强发起式A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
011630,东财有色增强A,ENHANCED,,,映射缺失,,
011667,东财高端制造增强A,ENHANCED,,,映射缺失,,
011832,西部利得人工智能主题指数增强A,ENHANCED,,,映射缺失,,
011853,招商中证消费龙头指数增强A,ENHANCED,,,映射缺失,,
012080,易方达中证500指数量化增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
012157,汇添富上证50基本面增强指数A,ENHANCED,sh000016,上证50,上证50,1.0,name:上证50
012206,中泰沪深300量化优选增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
012212,天弘中证高端装备制造指数增强A,ENHANCED,,,映射缺失,,
012319,东财消费电子指数增强A,ENHANCED,,,映射缺失,,
012321,东财云计算增强A,ENHANCED,,,映射缺失,,
012328,天弘中证新能源指数增强A,ENHANCED,,,映射缺失,,
012340,东财食品饮料指数增强A,ENHANCED,,,映射缺失,,
012401,天弘中证医药主题指数增强A,ENHANCED,,,映射缺失,,
012498,汇添富中证500基本面增强指数A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
012900,招商创业板指数增强A,ENHANCED,sz399006,创业板指,创业板指,1.0,name:创业板
012911,同泰沪深300量化增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
012926,民生加银中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
013233,华夏中证500指数智选增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
013639,光大中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
013816,汇添富中证光伏产业指数增强发起式A,ENHANCED,,,映射缺失,,
013878,圆信永丰中证500指数增强发起A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
013942,华宝中证稀有金属指数增强发起A,ENHANCED,,,映射缺失,,
014125,华夏中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
014133,工银中证500六个月持有指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
014155,国泰海通中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
014165,华安沪深300增强策略ETF发起式联接A,ENHANCED,,,映射缺失,,
014193,汇添富中证芯片产业指数增强发起式A,ENHANCED,,,映射缺失,,
014201,天弘中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
014218,汇添富中证科创创业50指数增强发起式A,ENHANCED,,,映射缺失,,
014237,东财中证新能源指数增强A,ENHANCED,,,映射缺失,,
014305,华泰柏瑞中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
014344,鹏华中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
014418,西部利得CES芯片指数增强A,ENHANCED,,,映射缺失,,
014587,华安中证500指数增强A,ENHANCED,,,映射缺失,,
014623,中银MSCI中国A50互联互通指数增强A,ENHANCED,,,映射缺失,,
014831,兴银中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
014854,嘉实中证半导体指数增强发起式A,ENHANCED,,,映射缺失,,
015061,中信建投沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
015148,华安中证1000指数增强A,ENHANCED,,,映射缺失,,
015387,中欧沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
015453,中欧中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
015466,太平中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
015495,景顺长城中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
015507,兴业中证500指数增强A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
015784,中信建投中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
015794,天弘创业板指数增强A,ENHANCED,sz399006,创业板指,创业板指,1.0,name:创业板
015867,国泰海通中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
016122,华富中证科创创业50指数增强A,ENHANCED,,,映射缺失,,
016204,东方沪深300指数增强A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
016267,建信中证500指数量化增强发起A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
016276,招商中证800指数增强A,ENHANCED,sh000906,中证800,中证800,0.9,name:中证800
016498,易方达MSCI中国A50互联互通量化增强A,ENHANCED,,,映射缺失,,
016680,中金中证500ESG指数增强A,ENHANCED,,,映射缺失,,
016729,长信中证科创创业50指数增强A,ENHANCED,,,映射缺失,,
016776,嘉实中证1000指数增强发起A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
016785,鹏华中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
016865,华泰紫金中证500指数增强发起A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
016936,博时中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
016942,工银中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
016962,国联安中证1000指数增强A,ENHANCED,,,映射缺失,,
017067,申万菱信中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017094,易方达中证1000量化增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017188,嘉实上证科创板50指数增强发起式A,ENHANCED,,,映射缺失,,
017190,鑫元中证1000指数增强发起式A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017323,农银中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017412,创金合信中证科创创业50指数增强A,ENHANCED,,,映射缺失,,
017505,明亚中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017547,天弘国证2000指数增强A,ENHANCED,sz399303,国证2000,国证2000,0.8,name:国证2000
017644,博道中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017733,中金中证1000指数增强发起A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017846,国金中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017892,鹏华国证2000指数增强A,ENHANCED,sz399303,国证2000,国证2000,0.8,name:国证2000
017896,汇添富中证800指数增强A,ENHANCED,sh000906,中证800,中证800,0.9,name:中证800
017919,中欧中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017953,汇添富中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
017985,华夏中证800指数增强A,ENHANCED,sh000906,中证800,中证800,0.9,name:中证800
018013,长信中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
018062,华泰紫金中证1000指数增强发起A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
018116,泰康中证500指数增强发起A,ENHANCED,sh000905,中证500,中证500,1.0,name:中证500
018157,西部利得中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
018177,华夏科创50指数增强A,ENHANCED,sh000688,科创50,科创50,1.0,name:科创50
018233,浙商中证1000指数增强A,ENHANCED,sh000852,中证1000,中证1000,1.0,name:中证1000
018257,国泰海通沪深300指数增强发起A,ENHANCED,sh000300,沪深300,沪深300,1.0,name:沪深300
